UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
10956,55908,"Kansas City, Mo.",19-03-2020,"One key to curtailing the effects of #coronavirus on the #KansasCity housing market is relief from governments for homeowners, a Zillow economist says. https://t.co/g3jhUlIynZ",Positive
10957,55909,"Kingston upon Thames, London",19-03-2020,"@BalanceCIC Thank you so much. Our night shelter volunteers are struggling to buy enough food to cook for our guests due to supermarket shortages and restrictions on the number of items individuals can purchase. This will really help. 

Thank you! https:",Positive
10958,55910,Dallas,19-03-2020,"Are home prices suffering as the economy takes a downward turn during the #Coronavirus fear?



We speak to an expert who says it's not as bad as you may think. Listen to the conversation below.



https://t.co/XYidfx99qb",Negative
10959,55911,"Springfield, MO",19-03-2020,"With four cases of COVID-19 in Greene County toilet paper, hand sanitizer and now food is flying off the shelves in grocery stores across the Ozarks. https://t.co/DO6fMIrUbV",Positive
10960,55912,United Kingdom,19-03-2020,"If youre looking for ways to kill time at the moment, why not nip to the supermarket and try to open one of those flimsy plastic bags to put your veg in without licking your fingers. It just took me 10 minutes #coronavirus",Negative
10961,55913,"New Delhi,INDIA",19-03-2020,@PMOIndia @narendramodi gives Alert call to combat Corona.60+ age inside home.observe Janta Curfew on 22 Mar frm 7am-9pm.Stay away frm rumours. Formation of COVID-19 ERTF under FM.Dont panic buying. India has enough food and ration @JPNadda @RSSorg @BJP,Negative
10962,55914,East Texas,19-03-2020,"NEED A JOB? With the growing number of coronavirus cases across the nation, many have lost their jobs as a result. Brookshire's grocery store is stepping up to help those in ""time of need""  by hosting hiring events for retail and logistics positions. https://t.co/i4Brfwl4El",Positive
10963,55915,Philadelphia,19-03-2020,"The shelves at the grocery store where you normally find bottled water have been empty since people started stocking up for the COVID-19 pandemic.



How is the drinking water being kept safe? More on #KYWInDepth. ?? https://t.co/rUqOvxftUn https://t.co/St9wHwwd8O",Positive
10964,55916,"Santa Fe, NM",19-03-2020,"Forget about wine, chocolates, and roses! The most romantic thing my husband has done in 2020 - Wake up at 5:30am to be one of the first to purchase newly stocked toilet tissue from the grocery store. That's the mark of a true gentleman. #quarantinedromance #coronavirus",Positive
10965,55917,"Spring, TX",19-03-2020,"Salute To All The Healthcare Workers, Public Safety, Law Enforcers, Administrative Personnel, Cashiers and Supermarket Attendants, Food Service Staffs, Janitorial Team and Many More Who Help Us Fight the #CoronaVirus while we are Quarantined. We Appreciate and Pray You All ????",Positive
10966,55918,,19-03-2020,Trying to think positive - sooner or later things WILL get back to normal.  What are you most looking forward to?,Positive
10967,55919,,19-03-2020,The Days ?@taylorjhartz? chronicles the quest for #toiletpaper and #SocialDistancing  at a local grocery store. #coronavirus #COVID19  https://t.co/zMVU2XtRrs,Neutral
10968,55920,Kent,19-03-2020,"Just saying 



#fakenews #covid_19 #coronavirus #staysafe #mindful #supportoneanother #responsibility https://t.co/q0CQfgWNpO",Neutral
10969,55921,"Lincoln, England",19-03-2020,The only thing that there is  guaranteed to be plenty of on the supermarket shelves is #Condoms - cos we can't have any contact with people Wouldn't be as bad if you are in #selfisolation you can get your end away to cheer yourself up #isolation #isolating #Coronavirus #Covid19,Negative
10970,55922,Essex ...,19-03-2020,"Who thinks the government are doing enough ? people being laid off, stuck indoors, no testing, still no lockdown just advise telling you not to go down the pub or gather in large groups ! Has Boris been near a supermarket recently its fucking heaving ! #CoronaChaos #coronavirus",Negative
10971,55923,,19-03-2020,"I wore my #AirTamer personal air purifier and #Infowars t-shirt as I ventured out to the neighbor's #FreeRange egg stand, the dry goods store, and the grocery store. #LibertyorDeath #Liberty #coronavirus #DontTreadOnMe #DontTellMeWhatToDo https://t.co/zBZs71VsPE",Neutral
10972,55924,"Wellington, New Zealand",19-03-2020,Train prices slashed and an honesty policy. Wild. https://t.co/ub37XXTgw4,Positive
10973,55925,"Cambridge, England",19-03-2020,"I couldn't get a delivery slot at any supermarket before April for my parents (69 &amp; 71 - my dad has asthma &amp; COPD).



Meanwhile, Tescos pull up this morning and deliver 7 baskets &amp; a cow to my 30 year old neighbours.



#communityspirit

#UKlockdown #coronavirus #COVID19",Neutral
10974,55926,"Anaheim, CA / Hillsboro, OR",19-03-2020,"My bff works at Fred Meyer (grocery store) in OR &amp; she &amp; others like her need our help ? please sign the petition &amp; rt so that they can hopefully get hazard pay for having their stores open to help the public Thank you!! #BTSARMY 

https://t.co/yqeM1fc7l8 via @Change",Positive
10975,55927,San Diego KSWB-TV,19-03-2020,Could the #Coronavirus pandemic be driving down gas prices?  We'll explain tonight @fox5sandiego News at 10 &amp; 11.,Neutral
10976,55928,"Illinois, USA",19-03-2020,"@realDonaldTrump @WhiteHouse @POTUS @VP 



Please ask @Chase @Citi @BankofAmerica to suspend consumer credit card interest during this time. They have the assets to deal with this; we consumers don't.



#coronavirus",Positive
10977,55929,,19-03-2020,Market Update The government has limited customers to buy 2kg of sugar each This is designed to give every household fair access to essential items responding to the sudden demand increase of purchasing food in bulk to prepare for the lockdown,Positive
10978,55930,"Oakville, Ontario",19-03-2020,"Its imperative that marketers are sensitive to today's climate and consumer mindset.



Here are 3 ways businesses can appropriately engage audiences today. The key takeaway? It's about giving back &amp; remaining consumer-centric. @MarigoldPR 



https://t.co/5e2hIyMHjM",Positive
10979,55931,,19-03-2020,"@RCI_101 Reality is, those who ignored the weeks of warnings to either stay home or come home are the same ones who will hop off a flight, head straight to the grocery store, and grab a latte.



Theres an affluenza outbreak riding along COVID-19.",Negative
10980,55932,"??? Tokyo, Japan",19-03-2020,"Having bought disinfection/involving ethanol tissues today, that were in short supply in Japan because of the coronavirus/covid-19 spreading.

Sanitizers, disinfection tissues, and etc. are lack in the world, cause peoples bought more than how many they needed.",Negative
10981,55933,"California, USA",19-03-2020,If you live in an apartment complex with senior neighbors who might not be familiar with online shopping consider doing this plz,Positive
10982,55934,Colombo,19-03-2020,"This photo of an elderly man looking for supplies as he is surrounded by empty supermarket shelves in Surrey, England has been widely shared online  to demonstrate the reality of coronavirus-fuelled panic-buying. 



#Coronavirus #COVID2019uk https://t.co/1gs3hCOROj",Negative
10983,55935,,19-03-2020,"I reflected on my own consumer behaviour last week and made this list

I confess - as much as I feel bad for people who may lose jobs due to the COVID-19, part of me also wish that unethical businesses will no longer be able to operate ""as usual"" unless making changes #time4change https://t.co/63lXRFi82N",Negative
10984,55936,London,19-03-2020, Look for the helpers You can always find people who are helping  ,Positive
10985,55937,"Melbourne, Australia",19-03-2020,"@Lilylauren @flightcentreAU Have a look at the CoVid-19 page on @acccgovau website and it doesn't help, lodge a complaint. https://t.co/qWufS41fIC",Positive
10986,55938,"London, England",19-03-2020,"We should make a list of all those scummy shops who are over inflating prices in their shops at a time like this because when this all blows over, no one should support their businesses ! #coronavirus #COVID19 https://t.co/cNUzusaxVa",Positive
10987,55939,S6,19-03-2020,For all of you panic buying. STOP DOING IT Vulnerable people can't get any food please think of others. #coronavirus,Negative
10988,55940,"Wisconsin, USA",19-03-2020,Ill admit...I did a bit of panic shopping tonight. But only because my cupboards are BARE. I cleaned out all of my food when I went keto. I only got a few weeks worth. Its just me in the house. And well see where things go. These times are so sad #COVID19 #coronavirus,Negative
10989,55941,near Guildford,19-03-2020,Working from home and not using your season ticket You could be entitled to a refund but you might be disappointed by what you get via,Negative
10990,55942,,19-03-2020,"Supermarket trip bossed

3L of gin , 2 bottles of Prosecco, 2 bottles of Red wine . Oh ... and a packet of pasta. 

Im ready for #schoolclosureuk 



#SchoolsClosure #coronavirus #COVID #sendwine #QuarantineLife #SocialDistancing https://t.co/wq9PMkn7D5",Positive
10991,55943,"Philadelphia, PA",19-03-2020,Lincoln Financial donates $1 million to food providers in its local communities to help address the rising demand on their services as a result of the COVID-19 pandemic https://t.co/jf03P4VAVs,Positive
10992,55944,Calgary,19-03-2020,"@GalenWestonJr on reduced grocery store hours for extra sanitizing &amp; rest for workers: ""You will have noticed that shopping volumes in your local store remain high. And while the flow of goods is stable, our incredible store teams are exhausted and co",Negative
10993,55945,Rep'd by @MichRichter1,19-03-2020,"Who is the person who described senior citizens as ""80 year old teenagers"" because I'm pretty sure I'm going to catch my 90-year-old grandfather sneaking out the house at 7 a.m. to go to the grocery store...



#quarantine #coronavirus #oldpeoplearestubbornashell",Positive
10994,55946,"Texas, USA",19-03-2020,"This is going to a mess.  #coronavirus and then #oilprice  I dont think it will go below zero, but it will be a double whammy for the economy.  #OilPriceWar https://t.co/SOeAmRkYkN",Negative
10995,55947,"Atlanta, y'all",19-03-2020,the food supply is sufficient. | #Coronavirus has thrown a wrench into the #food supply chain. Companies scramble to fill supermarket shelves as quickly as consumers empty them. This is war. https://t.co/9ro9XWsSf3 via @WSJ #cre,Negative
10996,55948,"Des Moines, IA",19-03-2020,COVID-19 really gonna let gas prices fall to $1.64 then make everything closed so i cant go anywhere w that gas. rude as hell ????,Negative
10997,55949,,19-03-2020,  Support Ken by signing  Covid 19 Panic Mitigation for Food and Supplies  and I ll deliver a copy to your officials too   Last delivered to,Negative
10998,55950,Kent,19-03-2020,Under-pressure NHS staff in #Kent are asking to be given dedicated shopping slots as working amid the #coronavirus pandemic leaves them struggling to buy essential groceries https://t.co/KGJ60zG9nQ https://t.co/t16JxALq4E,Negative
10999,55951,Lives in Ufton Nervet,19-03-2020,People worried about jobs/bills given #coronavirus. @SkyHelpTeam - I know lets put our prices up! ?,Negative
11000,55952,Scotland,19-03-2020,"@MartinSLewis @itvMLshow do you think housing prices will increase or decrease in the coming months with the economy being affected by COVID-19. Were in Scotland, as Im sure thatd make a difference to your answer. Thanks in advance. #martinlewis",Positive
11001,55953,"Peterborough, England",19-03-2020,"Empty supermarket shelves, places closing, people in isolation, holidays cancelled, folks fearing their jobs and now no #EastEnders tonight!!! Damn you bloody #CoronaVirus!!!! #OhToBeBackToNormal #COVID19",Negative
11002,55954,CLEVELAND,19-03-2020,WAKE UPPPPPP ... All New Graphic Design and Digital Marketing Products are here!!! We have Developed New prices for the time being to help with the #coronavirus effecting everyone!!!!! Text #2162565118 to get a https://t.co/bVrnMfFS7n,Positive
11003,55955,"Usually 37,000-feet",19-03-2020,"In #Bologna, when family lives next to the supermarket, you ring for an impromptu visit from the porch. #italy #italua #coronavirus https://t.co/ILS7LFXCYg",Neutral
11004,55956,Norwich,19-03-2020,"When the #coronavirus has done with us, I suggest we get all the NHS staff, all the supermarket workers, all the delivery drivers and all those who will get us through this, take them to Wembley, so we can do this.



https://t.co/BGyVivDp5Z",Neutral
11005,55957,"Laredo, TX",19-03-2020,"During the boil water notice (Sept 28, 2019), Laredoans flocked to stores to buy bottled water. HEB set limits on water.



With Covid 19, people started buying up toilet paper &amp; water. Now there's a rush for food. 



How will we act in the next panic?",Negative
11006,55958,"Phnom Penh, Cambodia",19-03-2020,"Oil prices fell yesterday, as concerns about the rapidly spreading #coronavirus pandemic and an escalating price war eclipsed pledges by major economies to launch stimulus measures. https://t.co/57IsuTBMLd",Negative
11007,55959,Charlottetown,19-03-2020,"I just mean if anyone is going to get it, it is these people who have been taking lots of abuse, especially grocery store staff, for what? Minimum wage? If anyone is making money, its definitely these stores... only makes sense #covid19Canada #coronavirus #PEI",Negative
11008,55960,"Austin, TX",19-03-2020,No wait in the queue for the grocery store mid-morning today. Perfect timing. ?#positivethoughts #coronavirus #signofthetimes #PositiveTrumpsPanic,Positive
11009,55961,San Francisco,19-03-2020,me going to the grocery store during #coronavirus https://t.co/x2C8FyJxOH,Neutral
11010,55962,,19-03-2020,#Coronavirus: Panic Buying Has Started In Abuja As People Are Stock Up Their Houses With Food. https://t.co/3kBVRu3iUU #OperaNewsHub,Negative
11011,55963,"Wolfville, Nova Scotia",19-03-2020,"Several farmers markets across N.S. moving from physical spaces to online shopping model

Nova Scotia farmers markets are scrambling to get their products online so producers can stay afloat and people can continue to eat local during the COVID-19 pandemic.

https://t.co/D28u268Ls4",Neutral
11012,55964,I-40 West,19-03-2020,our states economy was already vulnerable before the COVID-19 outbreak and the drop in oil prices but this is sobering https://t.co/YpTdLDRzbH,Negative
11013,55965,"England, United Kingdom",19-03-2020,"Hi all! As you know Covid-19 is affecting a lot of people, myself included. My job and university are now closed so I am struggling for money. 



I am willing to haggle prices for my commissions anything would help!



https://t.co/mhcnZNvkWG 

#commissions #COVID19 #support",Negative
11014,55966,,19-03-2020,Serious question So what s being done to protect the grocery store employee s rn What if one of them gets sick,Negative
11015,55967,BOM-AU-SIN-BOM,19-03-2020,"Hey #uber , next time there are crazy rains and floods, and you take the opportunity to increase prices 5x and 10x, you will think about this situation when you are forced to tank your prices coz everyone is at home. #coronavirus #karma",Negative
11016,55968,,19-03-2020,Just reported my local supermarket to head office as staff not cleaning hands or keypads between customers. Head office phoned the store immediately to get this sorted. Do the same.#coronavirus #coronavirusuk,Neutral
11017,55969,"Tokyo-to, Japan",19-03-2020,Learn out. COVID-19's Business and Consumer Impact in Europe https://t.co/WnCDIBwlar #tech #digital #data #business https://t.co/A0pSZT2Vjw,Neutral
11018,55970,Nigeria,19-03-2020,"4- Watch your kids closely, they touch things a lot.



5- Buy essential food stuff (NOT PANIC BUYING). PRICES might go up soon.



#kocakes #cakequeen #FightCOVID19 #CoronaVirusUpdate #coronavirusnigeria #covid19 #coronavirus #FightCorona",Positive
11019,55971,,19-03-2020,"@baeonda @RamzZy_ If that could be the case,  my Little sister could have contracted the said Covid-19 though she is o.k now. She worked in Amason and was handling returned clothes bought online. Stop online shopping for awhile maybe",Negative
11020,55972,Singapore,19-03-2020,"The new app from @Baidu_Inc will carry comprehensive information about consumer vehicles and connect users with auto dealers.



#Automotive #Content #ECommerce #Baidu #China

https://t.co/u99abC1RSW",Positive
11021,55973,Singapore,19-03-2020,"Chinas largest aggregator, @Trip forecasted its revenues to drop 45% to 50% YoY in the first quarter of 2020.



#Trip.com #Airbnb #Coronavirus #Consumer #Travel

https://t.co/zksj6sgCv2",Negative
11022,55974,Singapore,19-03-2020,"Major Chinese tech companies have been vying for dominance in this booming market.



#Coworking #Consumer #Coronavirus #Pinduoduo #China

https://t.co/ZfQaQCDxDv",Positive
11023,55975,"Hyderabad, India",19-03-2020,"If you have GF, talk to her on Skype.

Maintain distance. 



#Coronavirus",Neutral
11024,55976,In front of a camera. ,19-03-2020,Its so hard for me not to encourage my online shopping habits during this time. #coronavirus,Negative
11025,55977,minneapolis ,19-03-2020,True. I had to remind myself its not just the bar thats not okay but the restaurant as well. I can go to the grocery store is all. But I also had to convince my Grandparents that church and morning coffee could pause... #COVID19  https://t.co/JQah23OLRd,Positive
11026,55978,,19-03-2020,"#France has moved to stage 3 of the #CoronavirusPandemic. Now you can only go out to work, go grocery shopping and for health reasons, exercise a bit or walk the dog.



#Paris #coronavirus #photography #koronavirus #Covid19 #CoronaOutbreak #SocialDistancing #thephotohour https://t.co/0J6217vWcY",Neutral
11027,55979,"Los Angeles, CA",19-03-2020,Things are tough right now but if you can help please share A family is in need Mom is a SAHM homeschooling Dad is immunocompromised d t kidney transplant Wishlist Venmo Grocery Store Gift Cards Diapers size 3 Baby wipes,Positive
11028,55980,Bombay,19-03-2020,"Apparently a complete lock down is going to be announced soon. I hope everyone has stock up on medicines and food. Rather dismissing it as a false rumor please be prepared beforehand than be sorry later.



#coronavirus #india #mumbai",Positive
11029,55981,DELHI-DUBAI-NEW YORK,19-03-2020,"""I don't think you need to stock your pantry beyond a 2-week supply, let's not hoard. Consider dropping food at the local Food Bank; the poor can't afford to stock up. There CAN be love in the time of COVID-19.""



- @larrybrilliant, Babaji's great disciple

CNN Interview, 12.03.20 https://t.co/8mvatCV6Ej",Positive
11030,55982,"Pune, India",19-03-2020,"nushratbharucha being checked for Temperature at a local Grocery store in Bandra as she steps out for some essential shopping. What's the situation in your neighborhood?

.

.

 #nushratbharucha #covid_19 https://t.co/AdkV1HTsSW",Neutral
11031,55983,"Atlanta, GA",19-03-2020,"Minnesota and Vermont will classify grocery store employees as emergency workers - CNN



Smart. 



#coronavirus  https://t.co/WcxMR6uApw",Neutral
11032,55984,,19-03-2020,Saudi Arabia is kicking our ass when it comes to oil prices. They slashed their prices to sell with Russia &amp; will continue to produce while the US has shut down all oil production basically Trump. The perfect storm set us up to be decimated by foreign oil producers. #coronavirus https://t.co/xzclDhtLOt,Negative
11033,55985,"Manhattan, NY",19-03-2020,"""Minnesota and Vermont have now officially designated another group of workers as emergency personnel: grocery clerks. This means the workers hurrying to stock shelves and check out customers in those states will also receive free child care."" https://t.co/ozwVVZWX4W",Positive
11034,55986,California,19-03-2020,Going to the grocery store these days is becoming increasingly exciting... today I found an onion. I didnt buy it but it was a cool sighting. #coronavirus #quarantinelife,Positive
11035,55987,MIA??,19-03-2020,Thank you doctors nurses first responders grocery store workers pharmacists home healthcare providers teachers and food delivery people,Positive
11036,55988,worldwide All views my own ,19-03-2020,"Today really scared me in a food shop in my life - no meat , no veg , no bread , no tins , no eggs , no baby food @Number10press @10DowningStreet @Tesco @asda @LidlGB @sainsburys #stopstocking #coronavirus STOP STOCK PILING https://t.co/HlSNmBbyrb",Negative
11037,55989,Long Island City,19-03-2020,Grocery shopping? Food Bazaar Supermarket on Northern Blvd is doing elderly-only shopping daily between 7am-8am. City Chemist on 44th Dr in full op. Let the senior in your life know! For more info on LIC businesses check our site. #supportLICLocal https://t.co/JCnp15kWZw https://t.co/TxdHMAYEYX,Neutral
11038,55990,"Coal Drops Yard, N1C 4DQ",19-03-2020,"COVID-19 update. 

See you on the other side folks! ?

In the meantime please support us independents if youre shopping online in the next few weeks.

It will be business as usual at https://t.co/ixeiZK4JKw ?

#leanintothegood #indiebrand #lpol #staypositive #notforeverjustfornow https://t.co/NBEdbEepND",Positive
11039,55991,Tampa,19-03-2020,"doggo food is sellin' out 'cause of dis #coronavirus, so mama stock-piled up. me is vewwy pleased!! https://t.co/2MxVW3vY41",Positive
11040,55992,"England, United Kingdom",19-03-2020,"Petrol prices set to be slashed at historic levels due to #Coronavirus - with 10p discounted per litre



https://t.co/xSobqoQLeD",Negative
11041,55993,S. California,19-03-2020,My daughter is distraught  There s a guy on a mobility scooter Mum going round and round with nothing in the basket ,Negative
11042,55994,,19-03-2020,"Sadly people are profiting from the #coronavirus. Hiking up prices of necessities such as #parecetomol and #handsanitizer. This sadly really seperates the rich from the poor. Those on #lowincomes can't afford it!

Please stop, have a heart smh.",Negative
11043,55995,INDIAN WITHOUT BORDERS.,19-03-2020,Concrete measures like tax &amp; loan repayment moratoriums need to be taken to arrest the layoffs that endure beyond the #coronavirus that are not just verbal bandaids &amp; the institution of a bureaucratic #EconomicTaskforce. @nsitharaman must pass on the benefits of low crude prices.,Negative
11044,55996,"Aalst, België",19-03-2020,Fresh fruit too #COVID19 #coronavirus #panicbuying #supermarket #belgium https://t.co/nuyWUU78rC,Positive
11045,55997,,19-03-2020,Bets on when albuterol inhaler prices will be increased?? #coronavirus #CoronavirusOutbreak,Positive
11046,55998,"Los Feliz, CA- HOME",19-03-2020,Time Magazine announces U S Company will offer at home test directly to consumer starting March 23,Neutral
11047,55999,"Washington, DC",19-03-2020,"We've got some resources on those topics -- Here's how volunteers are helping seniors: https://t.co/zZCzwfp7Ih 



And a little more info on how localities are trying to protect them: https://t.co/93WVMi0Qg1 



And some stores with senior-only shopping times https://t.co/AE7m8xUXx7 https://t.co/MChaqLKdc8",Positive
11048,56000,United Kingdom,19-03-2020,Another positive no flights empty roads amp everyone switching from meat to pasta judging by the empty supermarket shelves so climate change is solved,Positive
11049,56001,against the odds..,19-03-2020,"Sir Michael

@Michael1979

Day 1: I have stocked up on enough non-perishable food and supplies to last me for months, maybe years..



Day 1 + 45 minutes: I am in the supermarket because I wanted a Twix..#Britain..#coronavirus..",Neutral
11050,56002,NYC,19-03-2020,"As most of us are doing online shopping now, use Rakuten to help you get some $$ back. Go to the link below to sign up and get $10! #onlineshopping #coronavirus https://t.co/dwxXTkOavY",Positive
11051,56003,,19-03-2020,"OPINION QUESTION : Does it influence you in one way or another to receive those ""Covid-19 Response"" emails from business that aren't restaurant/bars/hospitality? Would you avoid, for example, online shopping with a certain store if you haven't gotten one of those emails yet? https://t.co/iDwdyUJw5s",Neutral
11052,56004,"Brooklyn, NY",19-03-2020,"This was a tough one to write given the #pandemic were currently facing. Though as a #marketing nerd, there are super cool insights to take in given the shifts the #coronavirus is having on consumer behavior and media consumption https://t.co/mbpKHHJ3os",Positive
11053,56005,"Ann Arbor, MI",19-03-2020,"Experts can discuss how #coronavirus is likely to impact unemployment, paid leave, food security, allocation of scarce medical resources, immigrant communities, housing stability, homelessness, consumer finance, technology &amp; early childhood development https://t.co/VYVKClqpIc",Negative
11054,56006,London,19-03-2020,"And try and reach out to any frontliners your might know - whether doctors and nurses, but also teachers still teaching vulnerable kids, and even supermarket staff dealing with a sea of eejits stripping shelves. They need to know we're thinking of them. #COVID2019",Negative
11055,56007,,19-03-2020,"You're walking through the supermarket and the average age is over 60. Unbelievable. Don't be so stubborn and go home please.

#coronavirusdeutschland #coronavirus https://t.co/OdRp4Hhar9",Negative
11056,56008,"Waitsfield, VT",19-03-2020,"show their support via donations on purchases made at our retail store, which remains open. We will be giving 100% of these donations to the Mad River Valley Community Fund, which is providing emergency grants for sudden unemployment due to COVID-19 precautions. ...",Negative
11057,56009,"Mughalsarai, India",19-03-2020,"@FlipkartStories @Flipkart For me @FlipkartStories @Flipkart is God, because in my area all supermaarket and grocery store are close by government. But 

#thankyouecommerce and #flipkart who help a lot to get my baby food and some baby diapers. #COVID201",Positive
11058,56010,,19-03-2020,Coronavirus...Better...Netizens...Mockery...Mode...Melania...Star...Pandemic...Ads...Watch...Shop...Staff...push...Elderly...Man...Outside...Store...London...Public...Losing...Temper...COVID-19...Priyanka Chopra...Urge...Fan...Stock...Up...Joy...Love...Grocery...Pandemic...,Positive
11059,56011,,19-03-2020,"US...Impose...New...Iran...Link...Sanctions...7...Entities...Covid-19...Consumer...Good...Giant...Face...Boycott...Call..

.Raising...Soap...Hand...Sanitiser...Prices...Covid-19...RBI...Buy...$...1...35...bln...Worth...Gov't...Securities...Stabilise...Financial...Market...",Positive
11060,56012,Buckinghamshire,19-03-2020,"Whilst youre at #home #shopping online due to #coronavirus , earn #cashback at 4,500+ top brands with @quidco. Don't miss out, join today FOR FREE! https://t.co/0m3CDqgWxE 

#cash #free #workingfromhome #shops #essentials #money #quidco",Positive
11061,56013,Gumbald,19-03-2020,"Looking at Supermarket shelves, theres fuck all Great about the people of Britain any more. Nothing United about this Kingdom. You get the picture. Absolutely shameful. #coronavirusuk #Covid_19",Negative
11062,56014,"South Shields, England",19-03-2020,Been hearing stories of supermarket delivery drivers having to call police because people are following them to see whats on wagon one thought he was going to be robbed on a19 near sunderland had to get police escort wtf is going on #coronavirus,Negative
11063,56015,New York via Los Angeles,19-03-2020,"GROCERIES: Experts share tips for how to shop and make sure your food is safe to eat during the COVID-19 pandemic. via @NicolePajer

https://t.co/tmTcRPhAHT",Positive
11064,56016,"Findlay, OH",19-03-2020,"Grain prices rally on an oversold bounce, US dollar soars; potential vaccine helping hold the stock market together. #oatt #coronavirus",Positive
11065,56017,United Kingdom,19-03-2020,"So done with @monzo , Im out buying food because of the Covid-19 , and its telling me how much Ive just spend on food and stock ups, I dont wanna know alright , got enough shit going on, dont wanna be told Ive just spend 20 quid on pregga tests",Negative
11066,56018,"San Diego ,california ,",19-03-2020,2 000 month for all adults amp 1 000 for each child Provide 10 billion for Community Development Block Grants Suspend all consumer and small business credit payment Ban all evictions foreclosures and repossessions Just a few proposals from to deal w,Negative
11067,56019,,19-03-2020,"If we had drone delivery, we wouldn't have to go the supermarket and get infected  ?? #COVID19 #coronavirus",Negative
11068,56020,"Mayfair, London, UK",19-03-2020,The U.S national debt will likely exceed $30 Trillion after the unprecedented borrowing by the Trump administration and Mnuchins Treasury during the #coronavirus crisis. The Federal Reserve could be doing much more to cushion the blow. U.S is a consumer led economy on the brink.,Negative
11069,56021,"Boston, MA",19-03-2020,"The Federal Trade Commission reports on new #Coronavirus scams  including a fake email impersonating the World Health Organization, identified by @SophosLabs https://t.co/uxxdyTMcJg @FTC",Negative
11070,56022,In a pudding,19-03-2020,"I tried for 3h to order food online but nobody will deliver to my county. Im having a nervous breakdown here, seriously. Curfew, cant go outside, might die while shopping, not allowed to go to work, cant visit the next town. All doctors closed. All shops closed. War. #coronavirus",Negative
11071,56023,"Fontana, CA",19-03-2020,Went to the supermarket to get some food and a lady pushed me to get to some toilet paper. ?#coronavirus making people crazy,Negative
11072,56024,"Levittown, Pa.",19-03-2020,Consumer Corner: Intentional COVID-19 Price-Gouging Is Illegal https://t.co/wX59c3NJZt,Negative
11073,56025,lewis.goodall@bbc.co.uk,19-03-2020,Just chatting to a worker in a local Sainsburys: its a nightmare. Weve shouted at. Weve been sworn at. Ive never known people like it.,Negative
11074,56026,Your aunty's house,19-03-2020,"Witnessed first hand the toilet paper debacle at a supermarket this morning. I wanted to say something, but I'm just going to hold that shit in. #Covid_19 #Coronavid19 #toiletpapercrisis",Negative
11075,56027,,19-03-2020,"Uhhhh. The #BRITISH public are so self centred. Leave stuff for other people and stop abusing grocery store staff. Its not their fault, it's yours! #CoronaVirusChallenge #coronavirus #covid19UK https://t.co/NRO4NvE41Q",Negative
11076,56028,,19-03-2020,"In response to #coronavirus, Life Happens is providing one free month of Life Happens Pro, our digital consumer education platform for individual insurance agents. Clients need to hear from you, now more than ever. We hope this helps support your efforts: https://t.co/7OtSiIJ5Sh",Positive
11077,56029,Canada,19-03-2020,Please support small local businesses as you can whether it s for supplies via online shopping or gift card purchases or even just showing them some love on social media Community support can save businesses,Positive
11078,56030,England,19-03-2020,Its a disgrace how some Asian supermarkets are putting prices up to benefit themselves during this terrible time. #coronavirus #ThursdayThoughts,Negative
11079,56031,,19-03-2020,Supermarket putting  1m into a community fund and making the first hours shopping each day for OAPs and vulnerable Also creating a fund for staff efffected by,Positive
11080,56032,"Greenway, England",19-03-2020,I think all the pictures of empty supermarket shelves are making people panic more I went to the supermarket this morning amp yes some items had run out But many were available amp new limits are being enforced so please don t panic there is enough to go around  ,Negative
11081,56033,,19-03-2020,"In the efforts to help with the food shortage I'm going to be eating less from now on. I usually eat 1500-2000 calories per day but will try to cut that amount in half. 

#foodshortage #coronavirus #Corona #FightCOVID19 #DoYourPart #ThursdayThoughts",Negative
11082,56034,New York,19-03-2020,What power does the US have to bring Russia and Saudi Arabia together to reach an agreement on oil output?  https://t.co/1DKhpBfV2a,Positive
11083,56035,"Hartley Wintney, Hampshire",19-03-2020,"Please, please can we STOP PANIC BUYING. It serves no purpose other than to create more PANIC BUYING. Supermarket supply chains are unaffected by covid-19. The elderly and the vulnerable are the ones who are suffering, or those with specific allergies to gluten, lactose etc.",Negative
11084,56036,"OBX, NC",19-03-2020,"#gasprices #depression #StockMarketCrash2020 #TrumpIsTheWORSTPresidentEVER #coronavirus #StayAtHomeChallenge 

Telling us how lucky we are that gas prices are low in the same breath as telling us we MUST STAY HOME!! https://t.co/Kr5uw9PA7b",Positive
11085,56037,East London,19-03-2020,Anyone elses local shops bumped up prices already due to Covid-19? They are taking the piss! @costcutter shame on you,Negative
11086,56038,"Erie, PA",19-03-2020,"Great , our first case of confirmed Covid-19 in my city , Erie PA. Only a matter of time before one of the 3 of us Grocery store employees in this house get it.  Nice to know ya . This is so overwhelming to me and we have no choice but to go to work.",Positive
11087,56039,"Arizona, USA ",19-03-2020,Someone should tell the hoarders that packing out every grocery store all day long isnt social distancing. #Coronavirus #COVID19 #panicbuying,Neutral
11088,56040,"Litchfield, New Hampshire",19-03-2020,"A new scam has been brought to our attention.  This one involves the Covid-19 pandemic.  The federal government does not call individuals to request information or money.  Please check out the website listed below.



https://t.co/Sv3g1Z1mmR",Negative
11089,56041,in your head,19-03-2020,People are leaving testing queues when they find out #CoronaVirus testing prices,Neutral
